,RespondentKey,AgeRecode,IncomeRecode,HispanicRecode,RaceRecoder1,StudyTicketId,Gender,nweight
904,M869471110586UHCF28W,5.0,3.0,2.0,1.0,537275,2.0,0.900683758
905,DIDT471122879RL0ZHXK,2.0,3.0,2.0,1.0,537292,2.0,0.8791995429999999
906,FEKC471119858CYVPU50,6.0,3.0,2.0,1.0,537280,2.0,0.933126607
907,QWRL471117804QBXCMC7,4.0,4.0,2.0,1.0,537265,2.0,1.170639203
908,4AOC471133522OIRKSR6,6.0,4.0,2.0,1.0,537338,2.0,1.118120212
909,WPQF471135521G2RL85L,5.0,3.0,2.0,1.0,537344,2.0,0.900683758
910,9W9L471140980JADCIUO,3.0,2.0,2.0,1.0,537378,2.0,1.146059263
911,5QBN471135675HIHWKNE,3.0,3.0,2.0,1.0,537351,2.0,1.239049178
912,4Z18471149433GME6W0H,1.0,4.0,2.0,1.0,537432,1.0,1.108306019
913,KZRM471154553PSO827J,6.0,2.0,2.0,1.0,537462,1.0,0.856279233
914,GXSL471189777ZRNB9HU,4.0,3.0,2.0,1.0,537658,2.0,0.976956302
915,RH7O471187939K7DGLOW,4.0,3.0,2.0,1.0,537649,2.0,0.976956302
916,0B0K471191054VOV15F7,4.0,4.0,2.0,1.0,537668,2.0,1.170639203
917,4IG5471183866ZVL4WDO,4.0,2.0,2.0,1.0,537664,2.0,0.903636304
918,IJ8I471204356HJS6V0A,5.0,2.0,1.0,1.0,537750,1.0,0.644632261
919,H4I9471200929U0P142N,6.0,2.0,2.0,1.0,537724,2.0,0.863096002
920,BEHD471232882MSMVDPN,6.0,3.0,1.0,1.0,537927,1.0,0.722040813
921,2OOA471259734TQ04VDF,1.0,2.0,2.0,1.0,538037,1.0,0.85552026
922,Q1ZD471273209SII86WE,6.0,3.0,2.0,1.0,538100,1.0,0.925756733
923,IXA5471274530XXUOM94,2.0,1.0,2.0,1.0,538107,2.0,1.020590933
924,AKJ5471294517WHHMN9X,5.0,7.0,2.0,1.0,538212,2.0,0.953923925
925,QFG7471321457BI45SB3,3.0,3.0,2.0,1.0,538387,2.0,1.239049178
926,A7WW471327328XLYM4CW,5.0,4.0,2.0,1.0,538423,1.0,1.070721597
927,4MUT471331127L1ZWPGE,4.0,6.0,2.0,1.0,538452,1.0,1.026532859
928,R194471333819VVP5V9B,4.0,1.0,2.0,1.0,538474,2.0,1.134068769
929,MSK8471332554Z26ATQH,3.0,3.0,2.0,1.0,538468,2.0,1.239049178
930,ECTG471323337BBXBSH5,3.0,4.0,2.0,1.0,538431,2.0,1.4846923440000002
931,TMWP471337129SRPI62J,3.0,4.0,2.0,1.0,538498,2.0,1.4846923440000002
932,ONSG471341086Z38L2LJ,4.0,3.0,2.0,1.0,538529,2.0,0.976956302
933,FFEL471358803LQ67F0Y,5.0,3.0,2.0,0.0,538645,1.0,1.009881007
934,UD1I471391487JCQIHG9,5.0,5.0,2.0,1.0,538838,1.0,0.945987834
935,RYD2471395508PHD4ZQM,3.0,3.0,1.0,0.0,538863,1.0,1.083555808
936,MSXS471407080FM6EMKX,4.0,3.0,2.0,1.0,538938,1.0,0.969240259
937,HFX0471397848SMBUVEI,5.0,2.0,2.0,1.0,538878,2.0,0.833087969
938,CHET471426329C1WJRW2,5.0,3.0,2.0,1.0,539037,2.0,0.900683758
939,1SPC471423064B1YQ7OW,4.0,7.0,2.0,1.0,539027,2.0,1.034705003
940,DC01471432554JOSXWEF,5.0,2.0,2.0,1.0,539087,2.0,0.833087969
941,CT9P471423405VOZMI9U,5.0,2.0,2.0,1.0,539029,1.0,0.826508205
942,XBOY471449841JLT19Y7,5.0,1.0,2.0,1.0,539187,1.0,1.03727256
943,5Y2S471447536DZ4F1VC,5.0,2.0,2.0,1.0,539171,2.0,0.833087969
944,9VX6471456808FLBELZ2,4.0,5.0,2.0,1.0,539220,2.0,1.034265534
945,IFDM471470053XQRVBDH,1.0,1.0,2.0,0.0,539273,2.0,1.223098065
946,HALL471481232BLOYNE8,3.0,1.0,2.0,1.0,539344,1.0,1.4269511380000002
947,65NA471491779LNIMTS1,3.0,1.0,1.0,1.0,539398,2.0,1.121805752
948,OYIO471359726ZE121BG,2.0,2.0,2.0,1.0,539317,2.0,0.813216133
949,JIY7471498140U5235U0,2.0,4.0,2.0,1.0,539446,2.0,1.053502036
950,0NAW471492453MJOMDG7,5.0,3.0,2.0,1.0,539447,2.0,0.900683758
951,KM6L471503516Z56LL5Q,4.0,3.0,2.0,1.0,539463,1.0,0.969240259
952,IEBL471504229RRRHUP9,5.0,3.0,2.0,1.0,539466,2.0,0.900683758
953,NRD7471534470RP6N8X4,6.0,7.0,2.0,1.0,539626,2.0,0.988284498
954,311M471571922EBLPEXD,4.0,4.0,2.0,1.0,539844,2.0,1.170639203
955,O8OL471574109DUD38G2,5.0,2.0,2.0,1.0,539860,2.0,0.833087969
956,U5BC471564971AJQ77AP,5.0,2.0,2.0,1.0,539801,2.0,0.833087969
957,KPXN471578776AB6RZJL,6.0,2.0,2.0,1.0,539888,2.0,0.863096002
958,YYI8471596081CKYZH9W,4.0,2.0,2.0,1.0,539991,1.0,0.8964993459999999
959,Y28C471599370MELIBZ5,6.0,4.0,2.0,1.0,540035,2.0,1.118120212
960,1DN0471586608NSX98XB,1.0,2.0,2.0,1.0,539938,2.0,0.862330987
961,R417471593316EI8VDAI,6.0,1.0,1.0,1.0,539983,2.0,0.844830709
962,BMWV471632931FGNOWQR,2.0,3.0,2.0,1.0,540277,2.0,0.8791995429999999
963,AYT2471645158DK0M75Q,3.0,2.0,2.0,1.0,540362,2.0,1.146059263
964,O00L471630121EXWT1FN,5.0,1.0,2.0,1.0,540381,2.0,1.045530202
965,PIGW471667779ZXBUAS2,3.0,3.0,2.0,1.0,540516,1.0,1.229263115
966,IDQ2471551277OTGA44D,4.0,1.0,2.0,1.0,540526,2.0,1.134068769
967,8MWY471674070AM411TI,6.0,3.0,2.0,1.0,540558,2.0,0.933126607
968,VWF6471674545IPN2NTA,4.0,3.0,2.0,1.0,540568,2.0,0.976956302
969,IMKM471692034OHVEVZ3,4.0,2.0,2.0,1.0,540681,2.0,0.903636304
970,SGYY471704775OWT02E8,3.0,5.0,2.0,1.0,540782,1.0,1.301372916
971,IYNB471707004UBHTY18,6.0,3.0,2.0,1.0,540774,2.0,0.933126607
972,AQR6471709517C9FK8VV,5.0,3.0,2.0,0.0,540796,2.0,1.017920588
973,Q9GK471728738VPZ2YAX,5.0,1.0,1.0,1.0,540933,2.0,0.815457722
974,BTEC471727361D0UBAGT,4.0,1.0,2.0,1.0,540927,2.0,1.134068769
975,G14N471731101OX4VG62,5.0,3.0,2.0,1.0,540947,1.0,0.893570119
976,YFUB471733231TA05JX3,6.0,1.0,2.0,1.0,540975,1.0,1.0746353709999998
977,RXWX471746618W955LCW,4.0,5.0,2.0,1.0,541055,1.0,1.026096861
978,UN7X471735276FGRQ4H5,6.0,6.0,2.0,1.0,540990,1.0,0.980478985
979,BRHQ471629064EZGKS6R,6.0,2.0,2.0,1.0,540323,2.0,0.863096002
980,8W03471787251KNAOR94,3.0,5.0,1.0,1.0,541300,2.0,1.023081719
981,4WCB471780422DFGJM0U,6.0,1.0,2.0,1.0,541258,1.0,1.0746353709999998
982,7YFR471791940XN4UJD4,2.0,3.0,2.0,1.0,541337,2.0,0.8791995429999999
983,TN4Q471828528VICZJ9Z,5.0,5.0,2.0,1.0,541517,1.0,0.945987834
984,81GN471846083Q3N8KO9,5.0,1.0,2.0,1.0,541600,1.0,1.03727256
985,AIII471851293WHD0BB5,3.0,1.0,2.0,1.0,541632,2.0,1.4383109790000002
986,530E471870100Y79B7GE,3.0,7.0,2.0,1.0,541748,2.0,1.312290407
987,3OXD471866859KX8H2RP,2.0,2.0,2.0,1.0,541743,2.0,0.813216133
988,S8O2471860925YZ3L00C,4.0,6.0,2.0,1.0,541722,2.0,1.034705003
989,0ZVH471899514EF86L7P,5.0,3.0,2.0,1.0,541911,2.0,0.900683758
990,L9XR471901475WIRZMBS,3.0,3.0,2.0,0.0,541942,1.0,1.389269232
991,EIPH471902916K1CUN4K,2.0,6.0,2.0,1.0,541925,1.0,0.923815343
992,XKQ3471925148CJY566C,5.0,1.0,2.0,1.0,542077,2.0,1.045530202
993,YG31471948294JD8F3HO,1.0,3.0,2.0,1.0,542232,2.0,0.932299519
994,DCOO471951823Q6B6YP3,3.0,2.0,2.0,1.0,542246,1.0,1.137007638
995,VBUC471965928U12IFF6,5.0,1.0,2.0,1.0,542310,2.0,1.045530202
996,F9AI471940656VQT4MXF,4.0,1.0,2.0,1.0,542171,1.0,1.125111845
997,W1Y4471965200BRNQMTM,2.0,3.0,2.0,0.0,542337,2.0,0.993639897
998,0KJF471998932XA8YW7Q,2.0,6.0,2.0,1.0,542457,2.0,0.931169761
999,Z006472026744HVT3ZMH,6.0,4.0,2.0,0.0,542580,2.0,1.263659496
1000,M6M2472020180OL9719V,5.0,6.0,2.0,1.0,542554,2.0,0.953923925
1001,7IFV472040919T778C5F,3.0,2.0,2.0,1.0,542637,2.0,1.146059263
1002,GLD4472041514UH41QB7,5.0,4.0,2.0,1.0,542646,1.0,1.070721597
1003,A60R471993810L1G5JMS,3.0,2.0,2.0,0.0,542548,2.0,1.295235213
1004,5WCS472046242OVXQ15W,6.0,5.0,2.0,1.0,542681,2.0,0.987864745
1005,P2IX472062554H6Z3P0I,4.0,4.0,2.0,1.0,542765,1.0,1.161393445
1006,J16R472093721NTV683C,5.0,3.0,2.0,1.0,542915,2.0,0.900683758
1007,E4LP472133448TMKL89Y,2.0,2.0,2.0,1.0,543087,1.0,0.806793317
1008,04GP472119401LZBHZZR,3.0,3.0,2.0,0.0,543136,2.0,1.40032909
1009,7HQO472146329MWRUOLR,6.0,2.0,2.0,1.0,543144,2.0,0.863096002
1010,U6MN472146909SGOKJ75,2.0,2.0,2.0,0.0,543146,2.0,0.919067805
1011,WYKM472167884OW1YRP7,5.0,1.0,2.0,0.0,543255,2.0,1.181620862
1012,E04O472178039V12X7W0,2.0,2.0,2.0,1.0,543320,2.0,0.813216133
1013,6L1G472178112XT5D5R5,5.0,2.0,2.0,1.0,543394,1.0,0.826508205
1014,RAQR472200048O0THZLF,5.0,2.0,2.0,1.0,543455,2.0,0.833087969
1015,OA7Q472177881NKXPOY1,6.0,4.0,2.0,0.0,543377,1.0,1.253679059
1016,HV5O472220268LZ583FY,5.0,4.0,2.0,1.0,543565,1.0,1.070721597
1017,5XBT472512748KGITGXW,4.0,3.0,2.0,1.0,543662,2.0,0.976956302
1018,17IK472515676M6TAAQA,2.0,3.0,2.0,1.0,543685,1.0,0.8722555879999999
1019,E6YY472521266PT2PSSZ,2.0,3.0,2.0,1.0,543728,2.0,0.8791995429999999
1020,RL1J472548372GCV0WIT,4.0,3.0,2.0,1.0,543846,1.0,0.969240259
1021,WL34472539496BC8OSBQ,5.0,2.0,2.0,1.0,543824,1.0,0.826508205
1022,V9CU472552787TD78HJ4,4.0,1.0,2.0,1.0,543863,1.0,1.125111845
1023,XL0E472565468KPS1LG1,4.0,1.0,2.0,0.0,543925,2.0,1.281683985
1024,B7ZA472571149UQ51ANJ,4.0,3.0,2.0,1.0,543957,2.0,0.976956302
1025,4GSX472583284QLA2IB9,2.0,4.0,2.0,0.0,544014,1.0,1.181226694
1026,ESP0472587920L1J9GV0,2.0,6.0,2.0,1.0,544040,2.0,0.931169761
1027,YIK2472609149RS7HE4B,2.0,3.0,2.0,0.0,544109,2.0,0.993639897
1028,SIJN472610489KE4PLSW,6.0,2.0,2.0,1.0,544118,2.0,0.863096002
1029,M258472629790LVKK6I6,3.0,3.0,2.0,1.0,544191,1.0,1.229263115
1030,ID3F472633201M40MQIO,1.0,1.0,1.0,1.0,544204,1.0,0.8374152890000001
1031,9LIU472635105FO86N6S,1.0,1.0,2.0,1.0,544257,2.0,1.082230357
1032,SDD6472666085G9RV0HU,2.0,2.0,2.0,1.0,544340,2.0,0.813216133
1033,YQLK472688336CBJRL6L,1.0,2.0,2.0,1.0,544411,2.0,0.862330987
1034,OJNC472700419QY2SOMT,1.0,7.0,2.0,1.0,544475,2.0,0.987408521
1035,SKDF472706930H4W1RJI,3.0,3.0,2.0,1.0,544491,2.0,1.239049178
1036,93LT472711266EBVIPRX,1.0,2.0,2.0,1.0,544513,2.0,0.862330987
1037,5OEI472712092MJX3X42,4.0,3.0,2.0,1.0,544518,2.0,0.976956302
1038,7KY5472723852YQR1B12,2.0,1.0,2.0,1.0,544575,1.0,1.012530262
1039,OUMP472751741BJNSS6K,2.0,4.0,2.0,1.0,544683,1.0,1.045181432
1040,5PS1472781080LCF97H6,2.0,3.0,1.0,1.0,544780,2.0,0.6857286909999999
1041,BA9J472794751O2LSB1W,5.0,5.0,2.0,1.0,544812,2.0,0.953518766
1042,S8TQ472790986KCFRVZP,5.0,6.0,2.0,1.0,544804,1.0,0.946389793
1043,UXUF472795880HF54B89,5.0,1.0,2.0,1.0,544816,2.0,1.045530202
1044,ZZS1472824002IPDBQZU,4.0,2.0,2.0,1.0,544918,1.0,0.8964993459999999
1045,5OEJ472840614BVGUHDC,5.0,2.0,2.0,1.0,544969,1.0,0.826508205
1046,KM4A472858699ZG22JHM,3.0,2.0,2.0,1.0,545052,1.0,1.137007638
1047,SAGI472529207A9P9PUP,5.0,6.0,2.0,1.0,545109,2.0,0.953923925
1048,UJMG472802612Z6PT5HH,4.0,1.0,2.0,1.0,544980,1.0,1.125111845
1049,UHRH472924560NL6BY33,5.0,4.0,2.0,1.0,545320,2.0,1.079245524
1050,HSSL472921726CG6LXP7,6.0,1.0,2.0,1.0,545309,2.0,1.083190456
1051,7NZO472983504PQ6E35W,2.0,3.0,2.0,1.0,545555,2.0,0.8791995429999999
1052,36Y6472988126Q3UDEX7,6.0,3.0,2.0,1.0,545566,1.0,0.925756733
1053,EZED473012187UZVJXV6,2.0,3.0,1.0,1.0,545671,2.0,0.6857286909999999
1054,JZ8O472813352FQI8ZPJ,2.0,2.0,2.0,1.0,545705,1.0,0.806793317
1055,FX5B473034684SSJZPTM,3.0,2.0,2.0,1.0,545746,2.0,1.146059263
1056,3PVW473039649W7FT05E,4.0,2.0,2.0,1.0,545761,2.0,0.903636304
1057,MV45473051853ELK0FC8,4.0,3.0,2.0,1.0,545817,1.0,0.969240259
1058,EEU8473053987POP4WBE,5.0,3.0,2.0,1.0,545837,2.0,0.900683758
1059,4LTL473075096K5R8KEB,5.0,2.0,2.0,1.0,545908,2.0,0.833087969
1060,TR7T473087933EIJJG1G,5.0,3.0,1.0,1.0,545950,2.0,0.7024852309999999
1061,D1P5471521621B9DWWBD,4.0,5.0,2.0,1.0,545997,2.0,1.034265534
1062,DNGL473119304J0ES84W,1.0,1.0,1.0,1.0,546083,1.0,0.8374152890000001
1063,VM6O473040394AMX80L0,4.0,1.0,2.0,0.0,545789,2.0,1.281683985
1064,X6JQ473153888FO08OOU,3.0,3.0,2.0,1.0,546218,2.0,1.239049178
1065,3RJR473187440Q9CSZH2,4.0,7.0,2.0,0.0,546353,2.0,1.169386609
1066,JKEE473165097E0GL2VI,6.0,4.0,2.0,1.0,546283,2.0,1.118120212
1067,RSXG473201553Z1N3DAA,3.0,4.0,2.0,1.0,546410,1.0,1.472966181
1068,81IZ473206631TEXY3S5,2.0,4.0,2.0,1.0,546445,2.0,1.053502036
1069,55ZL473224147YWY4GG9,6.0,3.0,2.0,1.0,546519,2.0,0.933126607
1070,OWUU473224548X8PTTDC,5.0,5.0,2.0,1.0,546526,2.0,0.953518766
1071,WF68473216273OLU1CDV,4.0,2.0,2.0,1.0,546482,2.0,0.903636304
1072,SSJX473231968GIBTO1P,1.0,3.0,2.0,1.0,546597,2.0,0.932299519
1073,LME5473249548VR83YPG,5.0,4.0,2.0,1.0,546662,1.0,1.070721597
1074,LGX2473254056FM3LSR0,4.0,5.0,2.0,1.0,546679,1.0,1.026096861
1075,RBX8473261114RTPW71Y,3.0,6.0,1.0,1.0,546720,2.0,1.023516436
1076,92TB473224309Z92F0FF,5.0,5.0,1.0,0.0,546743,1.0,0.833857781
1077,ADTI473281401ZAWZOM2,2.0,2.0,2.0,1.0,546819,2.0,0.813216133
1078,LLLJ473286895S1OWL88,3.0,3.0,1.0,0.0,546887,1.0,1.083555808
1079,ZWUE473307288UAHA8A3,4.0,3.0,2.0,1.0,546990,2.0,0.976956302
1080,EZ13473309749NVROC9V,4.0,4.0,2.0,1.0,547012,2.0,1.170639203
1081,ISC1473321953TW2OYPP,3.0,3.0,2.0,1.0,547110,2.0,1.239049178
1082,VELR472959784IWSA7RR,3.0,3.0,1.0,1.0,547231,1.0,0.958759582
1083,IIIE473343003AC4HCZE,2.0,5.0,2.0,0.0,547304,1.0,1.043619635
1084,WPQM473347848XXGN7WI,4.0,4.0,2.0,1.0,547346,2.0,1.170639203
1085,OZJ9473361496BTCX0K6,3.0,1.0,1.0,1.0,547442,2.0,1.121805752
1086,GJD1473380550LL90R64,2.0,5.0,2.0,1.0,547583,1.0,0.923422972
1087,XBJB473380243P33F0H9,5.0,3.0,2.0,1.0,547570,1.0,0.893570119
1088,NX04473389484REQM1ET,5.0,2.0,2.0,1.0,547635,1.0,0.826508205
1089,S336473399119QJ1H48M,4.0,2.0,2.0,1.0,547694,2.0,0.903636304
1090,ZCTW473395248E2W25GW,2.0,2.0,1.0,1.0,547682,2.0,0.634265155
1091,UDWI473403376SZ01243,5.0,1.0,2.0,1.0,547734,2.0,1.045530202
1092,RO97473432461UK01SB9,5.0,4.0,2.0,1.0,547870,2.0,1.079245524
1093,121A473439133YEEEUF6,2.0,2.0,2.0,1.0,547916,2.0,0.813216133
1094,YRKW473433667AZQEEID,3.0,6.0,2.0,1.0,547877,2.0,1.312290407
1095,SDVF473344003VZ1O3W5,2.0,2.0,2.0,0.0,547749,1.0,0.911808968
1096,JO55473476882CYK8UK2,4.0,4.0,2.0,1.0,548141,1.0,1.161393445
1097,ETXU473505233YUDFJFJ,2.0,4.0,2.0,0.0,548330,2.0,1.190630343
1098,GBR1473524128VTBIINV,5.0,2.0,2.0,1.0,548395,2.0,0.833087969
1099,5SV5473552464EGAH7WS,4.0,4.0,2.0,1.0,548533,2.0,1.170639203
1100,KLCT473547909ETOENSG,4.0,1.0,2.0,1.0,548503,1.0,1.125111845
1101,A0KQ473556875PBXFIRW,1.0,1.0,2.0,1.0,548576,2.0,1.082230357
1102,K5A1473563567DXOMPYW,2.0,1.0,2.0,1.0,548619,1.0,1.012530262
1103,IAHY473565740TW3WZ0A,3.0,1.0,2.0,1.0,548638,2.0,1.4383109790000002
1104,8FUY473579564GO5D14X,5.0,3.0,2.0,1.0,548757,1.0,0.893570119
1105,J4MW473584384TZEG32L,2.0,3.0,2.0,1.0,548806,1.0,0.8722555879999999
1106,3PHZ473583629LSII23D,4.0,6.0,2.0,1.0,548795,1.0,1.026532859
1107,XEG3473572314IPSEJKQ,4.0,1.0,1.0,1.0,548704,1.0,0.877527154
1108,8X6V473591709D1XXUES,2.0,4.0,2.0,1.0,548879,1.0,1.045181432
1109,ZYUX473604607CV17V6K,5.0,1.0,2.0,1.0,548996,1.0,1.03727256
1110,F84F473620810YYJMFJ4,1.0,2.0,2.0,1.0,549155,2.0,0.862330987
1111,EK5S473613082VRMR0R1,4.0,2.0,1.0,0.0,549081,1.0,0.790235273
1112,7ACY473622506K9N9A5W,2.0,6.0,2.0,1.0,549204,1.0,0.923815343
1113,KZUQ473618715N5TGJWQ,5.0,3.0,2.0,1.0,549130,1.0,0.893570119
1114,U02P473632867WHHWUUG,5.0,5.0,2.0,1.0,549300,1.0,0.945987834
1115,5MQQ473635235XBBMI2H,3.0,1.0,2.0,1.0,549340,1.0,1.4269511380000002
1116,EW7H473642023AK53YHL,2.0,3.0,1.0,1.0,549430,1.0,0.680312777
1117,LGN2473640186L2I4RYN,2.0,3.0,2.0,0.0,549399,1.0,0.985792086
1118,V87X473642357FSJVR99,4.0,3.0,2.0,1.0,549441,1.0,0.969240259
1119,06I6473647239IWOYPJW,2.0,7.0,2.0,0.0,549547,1.0,1.044063078
1120,IUI7473652425HS9RPVE,2.0,3.0,2.0,1.0,549668,1.0,0.8722555879999999
1121,TVFO473655001BJKRYPP,2.0,5.0,2.0,1.0,549736,1.0,0.923422972
1122,WYHD473657693Q4VT7WY,1.0,1.0,2.0,1.0,549775,1.0,1.073682856
1123,CU0N473659020R81UN02,2.0,4.0,2.0,0.0,549825,1.0,1.181226694
1124,JLJZ473007054JZ523AA,6.0,3.0,2.0,1.0,549995,1.0,0.925756733
1125,ILME473671868D7NXCYZ,3.0,4.0,1.0,1.0,550076,1.0,1.148834959
1126,9SBB473663546Y3OX7J5,2.0,3.0,2.0,1.0,549913,1.0,0.8722555879999999
1127,OL61473680084LEG45ZY,5.0,6.0,2.0,1.0,550240,1.0,0.946389793
1128,V8FY473671328QMLIELN,2.0,2.0,1.0,1.0,550163,1.0,0.629255702
1129,IY0F473679320M2F2E58,4.0,2.0,2.0,1.0,550247,1.0,0.8964993459999999
1130,G4F1473683108JJ5IVN3,3.0,2.0,2.0,0.0,550297,1.0,1.28500539
1131,0C4J473689150FU29AZX,6.0,7.0,2.0,0.0,550408,1.0,1.108102302
1132,CQXL473685123DW0WWCR,5.0,5.0,2.0,1.0,550330,1.0,0.945987834
1133,6L7M473702553DKCI7AI,2.0,5.0,1.0,1.0,550605,1.0,0.7202206040000001
1134,CZQR473678905XDH33I8,1.0,1.0,2.0,1.0,550219,1.0,1.073682856
1135,D6XM473711831EP1DWY3,3.0,4.0,1.0,1.0,550749,1.0,1.148834959
1136,MIW9473715821DDJBSLP,2.0,2.0,1.0,0.0,550808,1.0,0.7111623009999999
1137,KEA7473714446X2N40KQ,3.0,1.0,2.0,1.0,550805,1.0,1.4269511380000002
1138,8I69473719526C0024K6,5.0,5.0,2.0,1.0,550864,1.0,0.945987834
1139,BJPK473710304T8E5E0Z,4.0,2.0,2.0,1.0,550779,1.0,0.8964993459999999
1140,8IU4473724654QFCTR6J,1.0,5.0,1.0,1.0,550976,1.0,0.763718916
1141,IQT2473724721DNPUFMH,2.0,5.0,2.0,1.0,550947,1.0,0.923422972
1142,IKG0473730968H8D2ZW5,5.0,2.0,2.0,1.0,551053,2.0,0.833087969
1143,EQTF473728261JVLJTDY,4.0,4.0,2.0,0.0,551014,1.0,1.312565357
1144,9PES473737553RH7OEHT,2.0,5.0,2.0,0.0,551162,2.0,1.051927805
1145,BK3Z473751842E9UAM8N,6.0,3.0,2.0,1.0,551407,1.0,0.925756733
1146,Q9E5473758238ZFYCWRI,4.0,3.0,1.0,1.0,551535,1.0,0.7559556409999999
1147,1EZU473760559EK5IKSA,2.0,6.0,2.0,1.0,551573,1.0,0.923815343
1148,OGA3473765358UROKD3O,2.0,3.0,2.0,1.0,551657,1.0,0.8722555879999999
1149,JEDU473767985ZXQU06R,1.0,2.0,2.0,1.0,551704,1.0,0.85552026
1150,HZGU473769311ESNMGXY,3.0,5.0,2.0,1.0,551726,1.0,1.301372916
1151,7441473771542C2UV75O,5.0,2.0,2.0,1.0,551770,1.0,0.826508205
1152,38J1473779392JOQ9SXJ,2.0,1.0,2.0,1.0,551890,1.0,1.012530262
1153,KI28473777239SX8HZAT,5.0,2.0,2.0,1.0,551878,1.0,0.826508205
1154,PVOG473781450P5TY5AV,3.0,3.0,2.0,1.0,551917,1.0,1.229263115
1155,9Q15473783962PE8ZBRA,3.0,3.0,2.0,1.0,551969,1.0,1.229263115
1156,MIVS473787270QD30B2O,1.0,4.0,2.0,1.0,552050,1.0,1.108306019
1157,1GNP473798815PUJOPVQ,2.0,5.0,1.0,0.0,552221,1.0,0.8139675820000001
1158,OYSW473801458TD0SE61,1.0,2.0,1.0,1.0,552259,1.0,0.667260115
1159,DZQX473802819J84RMS9,2.0,3.0,2.0,0.0,552283,1.0,0.985792086
1160,8W5P473808777E80V3KK,5.0,2.0,2.0,1.0,552377,1.0,0.826508205
1161,MOAG473811692G07SEL7,5.0,5.0,2.0,1.0,552426,1.0,0.945987834
1162,8YI5473817331I3ZURKC,4.0,2.0,2.0,1.0,552528,2.0,0.903636304
1163,QCVS473817051FA9J31J,2.0,1.0,2.0,1.0,552522,1.0,1.012530262
1164,0TEN473831293O0GZ7QM,6.0,5.0,2.0,1.0,552734,1.0,0.980062547
1165,YNNY473832929DMF6PB0,3.0,5.0,2.0,1.0,552752,1.0,1.301372916
1166,G3YM473824166UNL8SPJ,3.0,5.0,2.0,1.0,552621,1.0,1.301372916
1167,HZGD473836303JGDO5FS,2.0,3.0,2.0,1.0,552818,1.0,0.8722555879999999
1168,1LH1473846412YXSK6DT,2.0,3.0,2.0,0.0,552969,1.0,0.985792086
1169,7T4O473846657KSG326X,2.0,3.0,2.0,1.0,552982,2.0,0.8791995429999999
1170,08MA473848670Q1X7LJN,4.0,2.0,2.0,1.0,553014,1.0,0.8964993459999999
1171,OPPO473844151VP43606,2.0,3.0,2.0,1.0,552930,1.0,0.8722555879999999
1172,MCBH473850956SKX00R2,2.0,2.0,2.0,1.0,553095,1.0,0.806793317
1173,QMGO473861298NVUBOXI,2.0,6.0,2.0,0.0,553266,1.0,1.044063078
1174,STT4473871860X0CZ81H,3.0,2.0,2.0,1.0,553447,1.0,1.137007638
1175,CKNL473874182Z206LIA,2.0,4.0,2.0,1.0,553470,1.0,1.045181432
1176,NP9G473878141NFBMLW9,3.0,5.0,2.0,1.0,553520,1.0,1.301372916
1177,5Y64473880214FLT0IYG,2.0,3.0,2.0,1.0,553564,1.0,0.8722555879999999
1178,BN5Y473884887GZL7MBB,2.0,4.0,2.0,1.0,553603,2.0,1.053502036
1179,5QE0473900352NWJ2660,4.0,4.0,2.0,1.0,553727,1.0,1.161393445
1180,PI4T473905965MU69P1M,6.0,3.0,2.0,1.0,553782,1.0,0.925756733
1181,2QE6473915871L19PL5P,6.0,2.0,2.0,1.0,553869,1.0,0.856279233
1182,D5XZ473950816FIK2HLU,6.0,2.0,2.0,1.0,554046,1.0,0.856279233
1183,IR4T473957949G64NWPY,6.0,4.0,1.0,1.0,554069,2.0,0.872074053
1184,QJK8473967578GYNBFSE,2.0,4.0,2.0,0.0,554140,1.0,1.181226694
1185,P4U6473973506QXT189F,5.0,5.0,2.0,1.0,554172,1.0,0.945987834
1186,YHHC473994503D8O2V41,2.0,4.0,2.0,0.0,554306,1.0,1.181226694
1187,G38A474000009IUTOLKH,2.0,5.0,2.0,0.0,554332,1.0,1.043619635
1188,NT5H473988142XKEJ3SX,2.0,5.0,2.0,0.0,554390,1.0,1.043619635
1189,8KFL474004951TQV4E4P,5.0,4.0,2.0,1.0,554366,1.0,1.070721597
1190,GD40474015797UHULBPK,2.0,5.0,2.0,1.0,554464,2.0,0.930774267
1191,35UT474113541Y69MNN9,6.0,7.0,2.0,1.0,555078,2.0,0.988284498
1192,XJKW474129906HDA8EXE,3.0,6.0,2.0,1.0,555131,2.0,1.312290407
1193,8FDH474149410NJQI4PE,4.0,6.0,2.0,1.0,555234,2.0,1.034705003
1194,5K4A474156563VSPU7N5,6.0,1.0,2.0,1.0,555264,2.0,1.083190456
1195,8AVG473740972P9EUQKQ,2.0,4.0,2.0,1.0,555829,1.0,1.045181432
1196,O11R471009798RSWW6HQ,2.0,1.0,2.0,1.0,536394,2.0,0.819603375
1197,5QQZ471013687T0Z846X,3.0,2.0,2.0,1.0,536424,1.0,1.25488465
1198,G28W471018053QXYDUAE,3.0,4.0,2.0,1.0,536457,2.0,0.94650046
1199,96RJ471014610DAGSSM0,5.0,3.0,2.0,0.0,536432,2.0,0.945518051
1200,7I2P471028815KYSAEQE,5.0,6.0,2.0,1.0,536555,2.0,0.949258788
1201,WG1D471029112X0KUZJ6,4.0,5.0,2.0,1.0,536559,2.0,1.147069208
