PrimaryKey,Age,Disability,MaritalStatus,Race,Gender
3298,39,2,1,1,2
3299,35,2,1,1,1
3300,17,2,5,1,1
3301,42,2,1,2,2
3302,80,2,2,3,2
3303,48,2,1,2,2
3304,21,2,5,1,1
3305,67,2,1,1,2
3306,82,2,1,1,2
3307,44,2,3,2,1
3308,47,2,1,1,1
3309,52,2,1,1,2
3310,45,2,1,1,2
3311,41,1,1,1,2
3312,70,2,1,1,2
3313,8,2,5,1,1
3314,5,1,5,1,1
3315,40,2,1,1,2
3316,57,2,1,1,1
3317,40,2,1,6,2
3318,20,2,5,9,2
3319,44,2,1,1,2
3320,46,2,1,8,2
3321,83,1,1,1,2
3322,13,2,5,1,2
3323,92,1,2,2,2
3324,5,1,5,9,2
3325,91,1,1,1,1
3326,5,2,5,1,2
3327,69,2,1,1,1
3328,45,2,1,1,1
3329,18,2,5,2,2
3330,34,2,5,8,1
3331,3,2,5,9,1
3332,8,2,5,1,2
3333,5,2,5,2,2
3334,50,2,1,1,1
3335,8,2,5,1,2
3336,51,2,1,1,1
3337,0,2,5,1,2
3338,30,2,1,1,2
3339,36,2,3,6,2
3340,58,2,1,1,1
3341,74,2,1,1,1
3342,3,2,5,1,1
3343,14,2,5,1,1
3344,76,2,1,1,2
3345,29,2,5,2,1
3346,32,2,1,2,1
3347,59,1,1,1,2
3348,38,2,1,6,1
3349,33,2,1,1,2
3350,30,2,5,1,2
3351,70,2,1,1,2
3352,66,2,1,6,2
3353,47,2,1,1,1
3354,40,2,1,1,1
3355,46,2,1,1,1
3356,13,2,5,1,1
3357,53,2,1,1,2
3358,29,2,1,6,2
3359,48,2,1,1,1
3360,74,1,1,1,2
3361,37,2,1,1,1
3362,19,2,5,9,2
3363,6,2,5,8,2
3364,11,2,5,1,2
3365,31,2,5,6,1
3366,3,2,5,3,1
3367,7,2,5,1,1
3368,79,2,1,3,2
3369,13,2,5,1,1
3370,69,2,5,1,2
3371,34,2,4,1,2
3372,31,2,1,6,1
3373,47,2,3,1,2
3374,18,2,5,2,1
3375,7,1,5,9,1
3376,65,2,1,1,1
3377,14,2,5,1,2
3378,76,2,1,1,2
3379,15,2,5,6,1
3380,25,2,5,1,2
3381,63,2,1,1,1
3382,19,2,5,1,2
3383,30,2,1,1,2
3384,6,2,5,1,1
3385,13,2,5,1,2
3386,18,2,5,1,2
3387,50,2,1,2,1
3388,55,2,1,1,2
3389,19,2,5,2,2
3390,32,1,5,1,2
3391,16,2,5,6,2
3392,32,2,1,1,1
3393,4,2,5,1,2
3394,56,2,3,1,2
3395,21,2,5,1,1
3396,61,2,3,1,2
3397,69,2,1,1,1
3398,57,2,1,2,2
3399,81,2,1,1,1
3400,52,2,1,1,1
3401,10,2,5,1,2
3402,12,2,5,1,2
3403,12,1,5,1,1
3404,68,1,1,1,2
3405,48,2,3,1,2
3406,1,2,5,2,1
3407,69,2,2,1,2
3408,7,2,5,1,1
3409,6,2,5,1,2
3410,37,2,1,6,1
3411,16,2,5,1,1
3412,33,2,1,1,1
3413,12,2,5,1,1
3414,31,2,1,1,2
3415,38,2,1,1,2
3416,3,2,5,2,2
3417,51,2,1,1,2
3418,53,2,1,8,2
3419,64,2,1,1,1
3420,9,1,5,1,1
3421,8,2,5,1,2
3422,74,2,1,1,2
3423,46,2,5,1,2
3424,24,1,1,1,2
3425,40,2,1,1,2
3426,30,1,1,1,2
3427,27,2,5,1,2
3428,4,2,5,1,2
3429,23,2,5,1,1
3430,21,2,5,8,1
3431,64,2,2,1,2
3432,44,2,1,1,2
3433,30,1,1,1,2
3434,55,2,1,1,1
3435,3,2,5,1,2
3436,46,1,4,9,1
3437,63,1,3,1,2
3438,34,1,5,1,2
3439,31,2,5,1,1
3440,30,2,1,8,2
3441,45,2,5,8,2
3442,0,2,5,2,1
3443,68,2,1,6,1
3444,45,2,1,1,2
3445,13,2,5,1,2
3446,46,1,1,1,1
3447,7,2,5,1,2
3448,75,1,2,1,2
3449,17,2,5,1,1
3450,52,2,2,1,2
3451,41,2,1,1,1
3452,32,2,1,1,1
3453,56,1,3,1,2
3454,80,1,2,1,2
3455,63,1,5,2,2
3456,45,2,1,9,1
3457,55,1,1,2,2
3458,31,2,1,1,1
3459,34,2,1,1,2
3460,18,2,5,8,1
3461,53,2,1,1,1
3462,12,1,5,1,2
3463,9,2,5,6,2
3464,21,2,5,1,1
3465,45,2,1,1,2
3466,5,2,5,9,2
3467,86,1,5,2,1
3468,19,2,5,1,1
3469,20,2,5,1,1
3470,64,2,1,1,1
3471,29,2,3,2,2
3472,68,1,2,1,1
3473,50,2,3,1,2
3474,17,2,5,1,2
3475,54,2,5,1,1
3476,52,2,1,1,2
3477,22,2,5,1,1
3478,22,2,5,1,2
3479,25,2,1,1,2
3480,80,1,2,1,1
3481,37,2,1,1,2
3482,13,2,5,1,1
3483,35,2,1,1,2
3484,28,2,5,1,1
3485,72,2,1,1,1
3486,28,2,4,8,1
3487,43,2,1,1,2
3488,79,1,1,1,1
3489,35,1,1,1,1
3490,60,2,1,1,2
3491,37,2,1,1,1
3492,28,2,1,1,2
3493,43,2,1,1,2
3494,17,2,5,1,1
3495,69,1,3,1,1
3496,47,2,1,1,1
3497,13,2,5,1,2
3498,72,1,1,2,1
3499,12,2,5,1,2
3500,60,2,1,1,2
3501,33,2,5,2,2
3502,40,2,1,2,2
3503,41,2,3,1,1
3504,40,2,1,2,1
3505,52,2,1,1,2
3506,70,2,1,1,1
3507,7,1,5,1,2
3508,21,2,5,2,1
3509,71,2,2,2,2
3510,18,2,5,1,1
3511,19,2,5,1,2
3512,27,2,5,1,1
3513,19,2,5,1,1
3514,16,2,5,2,1
3515,57,2,1,1,1
3516,21,2,5,1,1
3517,57,2,1,1,2
3518,45,2,3,1,1
3519,53,2,3,1,1
3520,50,1,1,2,2
3521,64,2,3,1,1
3522,51,2,2,1,2
3523,85,1,2,1,1
3524,29,2,5,2,1
3525,4,2,5,6,2
3526,57,2,1,1,2
3527,17,2,5,1,2
3528,25,2,5,1,2
3529,40,2,1,1,1
3530,43,2,1,1,1
3531,44,2,1,1,2
3532,94,1,2,1,2
3533,55,2,1,1,1
3534,67,2,1,1,1
3535,25,2,5,8,1
3536,49,2,1,8,2
3537,53,2,1,1,2
3538,47,2,5,1,2
3539,9,2,5,1,2
3540,69,1,3,1,1
3541,40,2,5,1,1
3542,5,2,5,1,1
3543,48,2,1,1,2
3544,24,2,5,1,2
3545,74,2,2,1,1
3546,61,2,1,1,1
3547,18,2,5,1,2
3548,10,1,5,2,2
3549,63,1,4,6,2
3550,37,2,1,1,2
3551,9,2,5,6,2
3552,11,2,5,1,1
3553,47,2,1,1,2
3554,56,2,1,1,1
3555,58,2,1,1,2
3556,57,2,1,1,2
3557,15,2,5,6,2
3558,92,1,2,2,2
3559,19,2,5,1,1
3560,61,1,1,1,2
3561,46,2,1,6,1
3562,60,2,1,1,2
3563,28,2,1,1,1
3564,83,2,1,1,1
3565,71,2,1,1,1
3566,43,2,1,1,1
3567,82,1,5,1,1
3568,79,1,4,2,2
3569,50,2,3,1,2
3570,47,2,3,1,2
3571,68,1,3,1,2
3572,29,2,5,6,1
3573,77,2,5,1,1
3574,0,2,5,1,1
3575,52,2,5,1,1
3576,30,2,5,1,2
3577,61,2,1,1,2
3578,54,2,1,1,1
3579,29,2,1,1,1
3580,13,2,5,2,1
3581,47,1,1,2,1
3582,71,2,1,1,2
3583,51,2,4,2,1
3584,54,2,1,1,1
3585,93,2,1,1,1
3586,31,2,1,1,1
3587,19,2,5,1,1
3588,31,2,5,1,1
3589,14,2,5,1,2
3590,34,2,1,1,2
3591,9,2,5,1,1
3592,62,2,1,1,2
3593,23,2,5,1,1
3594,38,1,3,8,1
3595,65,2,1,6,1
3596,34,2,1,1,1
3597,45,2,3,1,2
3598,21,2,5,1,2
3599,51,2,3,1,2
3600,21,2,5,1,2
3601,36,2,1,1,2
3602,13,2,5,1,1
3603,44,2,1,2,2
3604,50,2,1,1,1
3605,28,2,5,6,1
3606,46,2,4,6,1
3607,44,2,1,1,1
3608,37,2,3,1,1
3609,66,1,1,1,2
3610,38,2,3,1,2
3611,35,2,1,1,2
3612,57,2,1,1,1
3613,69,1,1,1,2
3614,61,2,3,1,2
3615,38,2,1,1,1
3616,64,1,3,1,1
3617,67,2,1,1,1
3618,24,2,5,1,2
3619,21,2,5,1,2
3620,62,2,1,1,1
3621,59,1,1,1,2
3622,45,2,1,1,1
3623,86,1,2,2,2
3624,16,1,5,2,1
3625,0,2,5,1,2
3626,34,2,1,6,1
3627,11,2,5,1,1
3628,48,1,1,1,2
3629,56,1,1,1,2
3630,53,2,1,1,2
3631,58,1,1,1,1
3632,9,2,5,1,2
3633,39,2,5,1,2
3634,16,2,5,1,2
3635,10,2,5,1,1
3636,79,2,1,1,2
3637,3,2,5,8,2
3638,36,1,5,8,2
3639,31,2,4,1,2
3640,37,2,5,2,1
3641,47,2,1,1,2
3642,57,2,1,1,2
3643,63,2,1,1,1
3644,67,1,3,2,2
3645,30,2,1,1,1
3646,71,2,2,1,2
3647,29,2,5,1,2
3648,3,2,5,1,1
3649,66,1,1,1,1
3650,52,2,1,1,2
3651,69,2,2,2,2
3652,60,2,1,1,1
3653,51,1,1,1,1
3654,26,2,1,1,2
3655,85,2,5,1,1
3656,57,2,3,1,1
3657,36,1,5,1,2
3658,32,2,5,1,2
3659,23,2,5,1,1
3660,13,2,5,2,2
3661,66,2,1,1,1
3662,6,2,5,1,1
3663,16,2,5,1,1
3664,63,2,1,1,1
3665,11,2,5,1,2
3666,53,2,3,1,1
3667,6,2,5,9,2
3668,25,2,5,1,1
3669,69,1,3,2,2
3670,57,2,5,2,2
3671,40,2,1,8,2
3672,26,2,5,2,2
3673,50,2,1,2,1
3674,34,2,3,1,2
3675,55,2,3,2,2
3676,52,2,1,1,2
3677,37,2,1,1,1
3678,57,2,1,1,2
3679,46,2,1,1,2
3680,59,2,3,1,1
3681,45,2,5,2,1
3682,14,2,5,8,1
3683,10,2,5,2,1
3684,72,2,2,1,2
3685,21,2,5,2,1
3686,42,2,5,2,1
3687,5,2,5,1,2
3688,51,2,1,1,1
3689,77,2,1,1,2
3690,56,2,1,1,1
3691,2,2,5,1,2
3692,66,2,1,1,2
3693,47,1,1,1,1
3694,11,2,5,1,2
3695,29,2,1,6,1
3696,53,2,3,1,1
3697,65,2,1,1,2
3698,20,2,5,1,2
3699,8,2,5,6,2
3700,3,2,5,1,1
3701,7,2,5,6,1
3702,30,2,1,8,1
3703,48,2,1,2,2
3704,12,1,5,9,2
3705,14,2,5,1,1
3706,8,2,5,1,2
3707,29,2,5,1,2
3708,54,1,3,1,2
3709,33,2,1,6,2
3710,56,2,1,2,2
3711,30,1,1,1,1
3712,4,2,5,1,1
3713,64,2,1,1,2
3714,77,2,1,1,1
3715,5,2,5,8,2
3716,27,2,3,1,2
3717,60,1,5,2,1
3718,28,2,5,8,1
3719,33,2,5,1,2
3720,61,1,3,1,1
3721,1,2,5,1,1
3722,60,2,5,1,1
3723,43,1,5,1,1
3724,46,2,1,1,2
3725,46,2,5,1,2
3726,53,2,1,1,2
3727,6,2,5,1,1
3728,25,2,5,1,2
3729,70,2,1,1,2
3730,23,2,5,1,2
3731,23,2,5,2,2
3732,58,2,1,1,2
3733,56,1,1,8,1
3734,52,2,1,1,2
3735,59,2,1,1,1
3736,74,1,1,2,2
3737,64,1,2,1,2
3738,3,2,5,3,2
3739,20,2,5,1,1
3740,39,2,1,1,1
3741,22,2,1,1,2
3742,50,2,1,1,1
3743,31,2,1,1,1
3744,67,2,1,1,2
3745,80,2,2,1,2
3746,58,2,1,1,1
3747,51,2,1,1,1
3748,53,1,5,1,2
3749,9,2,5,1,1
3750,7,2,5,1,2
3751,46,2,1,1,1
3752,48,2,1,1,2
3753,35,2,1,1,1
3754,7,2,5,1,1
3755,93,1,2,1,2
3756,22,2,5,8,1
3757,19,2,5,2,1
3758,65,2,1,1,2
3759,26,2,5,1,1
3760,61,1,1,1,2
3761,7,2,5,8,1
3762,48,2,4,9,2
3763,27,2,5,1,2
3764,37,2,1,2,1
3765,58,2,1,1,2
3766,62,2,4,1,2
3767,43,2,1,1,1
3768,40,2,1,1,2
3769,35,2,1,1,2
3770,18,2,5,6,1
3771,59,2,5,1,2
3772,81,2,3,1,1
3773,3,2,5,1,2
3774,78,1,2,1,2
3775,85,1,1,1,2
3776,55,2,1,1,2
3777,8,2,5,1,2
3778,39,2,1,1,2
3779,62,2,3,1,2
3780,39,2,1,1,2
3781,12,2,5,1,1
3782,49,2,3,1,2
3783,40,2,3,1,1
3784,43,2,1,2,1
3785,77,2,1,1,2
3786,46,2,1,3,2
3787,45,2,5,1,1
3788,69,2,1,1,2
3789,31,2,1,2,2
3790,77,1,1,1,1
3791,13,2,5,1,1
3792,58,2,1,1,1
3793,59,2,1,1,1
3794,9,2,5,2,1
3795,37,2,4,1,2
3796,54,2,3,1,1
3797,27,2,5,2,2
3798,34,2,1,1,1
3799,25,2,1,1,2
3800,63,2,1,1,2
3801,0,2,5,1,1
3802,66,2,4,1,2
3803,59,1,1,2,2
3804,6,2,5,1,1
3805,21,2,5,1,1
3806,86,1,1,1,1
3807,43,2,1,1,2
3808,7,2,5,6,2
3809,15,2,5,2,1
3810,47,2,3,1,1
3811,80,1,1,1,1
3812,1,2,5,2,2
3813,51,1,5,1,2
3814,57,2,3,1,2
3815,23,2,1,1,1
3816,15,2,5,1,1
3817,27,2,5,2,2
3818,17,2,5,9,2
3819,54,2,3,2,2
3820,61,2,1,1,2
3821,19,2,5,1,2
3822,61,2,1,1,1
3823,21,2,5,2,2
3824,66,2,1,1,1
3825,19,2,5,1,1
3826,4,2,5,2,1
3827,57,2,2,1,1
3828,11,2,5,1,1
3829,14,2,5,1,1
3830,39,2,5,2,1
3831,49,2,1,1,1
3832,23,2,5,1,1
3833,33,2,1,6,2
3834,54,2,1,1,2
3835,42,2,3,1,1
3836,80,1,2,1,2
3837,80,1,2,1,2
3838,57,1,1,1,2
3839,66,2,1,2,2
3840,33,2,5,1,1
3841,8,2,5,1,1
3842,62,2,3,1,2
3843,51,2,5,2,1
3844,0,2,5,1,2
3845,26,2,5,1,2
3846,13,2,5,1,1
3847,33,2,1,1,1
3848,31,2,1,1,1
3849,35,2,1,1,1
3850,44,2,1,2,2
3851,9,2,5,1,1
3852,9,2,5,1,1
3853,2,2,5,1,1
3854,32,2,5,1,1
3855,29,2,5,2,1
3856,39,2,1,2,1
3857,62,2,1,1,2
3858,68,2,1,1,2
3859,18,2,5,1,2
3860,16,2,5,1,1
3861,26,2,5,2,2
3862,9,2,5,9,2
3863,32,2,1,1,1
3864,18,2,5,1,1
3865,21,2,5,1,1
3866,57,2,1,1,1
3867,85,1,1,1,2
3868,79,1,2,1,2
3869,46,2,1,6,2
3870,31,2,1,1,1
3871,42,2,1,1,2
3872,60,2,1,8,1
3873,37,2,1,1,2
3874,17,2,5,1,1
3875,58,1,5,1,1
3876,62,2,1,6,1
3877,23,2,1,1,1
3878,59,2,1,2,2
3879,70,1,2,2,2
3880,18,2,5,1,1
3881,58,2,5,1,1
3882,61,1,1,1,1
3883,65,2,1,1,2
3884,93,1,1,1,1
3885,23,2,5,1,1
3886,49,2,1,1,1
3887,10,2,5,1,1
3888,63,1,5,1,2
3889,28,2,5,1,2
3890,27,2,5,1,2
3891,41,2,1,3,2
3892,35,1,1,1,1
3893,45,2,1,1,1
3894,9,2,5,1,2
3895,38,2,1,1,1
3896,40,2,1,1,1
3897,33,2,1,1,2
3898,16,1,5,1,1
3899,30,2,5,1,2
3900,35,2,1,1,2
3901,27,2,5,2,1
3902,81,1,2,1,2
3903,92,1,2,1,2
3904,17,2,5,1,2
3905,11,2,5,1,2
3906,30,2,1,1,2
3907,48,2,1,1,1
3908,40,2,1,1,2
3909,68,1,3,2,2
3910,11,2,5,6,1
3911,5,2,5,1,2
3912,38,2,4,1,2
3913,21,2,5,8,1
3914,53,2,1,1,2
3915,61,2,3,1,2
3916,51,2,1,1,2
3917,4,2,5,1,1
3918,6,2,5,9,2
3919,9,2,5,2,2
3920,56,2,1,1,1
3921,13,2,5,1,2
3922,37,2,1,1,1
3923,8,2,5,1,1
3924,71,1,1,1,1
3925,40,2,1,1,1
3926,16,2,5,1,2
3927,80,2,1,1,1
3928,77,2,1,1,2
3929,71,1,1,1,1
3930,46,1,3,1,2
3931,44,2,1,1,1
3932,79,2,2,9,2
3933,47,2,1,2,1
3934,33,2,3,3,1
3935,43,2,1,1,2
3936,72,2,3,1,1
3937,24,2,1,1,2
3938,61,1,1,1,2
3939,54,2,5,1,1
3940,51,2,1,1,1
3941,81,2,3,1,2
3942,44,2,1,1,2
3943,3,2,5,1,1
3944,42,2,1,1,1
3945,75,2,2,1,2
3946,14,2,5,1,2
3947,60,2,1,1,1
3948,49,2,1,2,1
3949,77,2,2,1,1
3950,29,2,1,1,2
3951,16,2,5,1,1
3952,46,2,1,2,1
3953,45,2,1,1,2
3954,33,2,1,1,1
3955,73,1,1,1,1
3956,35,2,5,1,2
3957,50,2,1,1,1
3958,77,1,2,8,2
3959,41,2,1,8,2
3960,65,1,3,1,1
3961,41,2,3,1,2
3962,42,2,1,1,1
3963,16,2,5,2,1
3964,52,2,1,1,2
3965,52,2,1,1,1
3966,16,2,5,1,2
3967,61,2,2,1,2
3968,75,2,1,1,2
3969,15,2,5,2,2
3970,48,2,1,1,2
3971,16,2,5,1,2
3972,10,2,5,1,2
3973,55,2,1,1,2
3974,25,2,1,1,2
3975,30,2,1,1,2
3976,70,1,1,1,1
3977,34,2,1,2,2
3978,17,2,5,1,2
3979,34,2,4,8,1
3980,50,2,1,1,1
3981,32,2,1,1,2
3982,37,2,1,1,1
3983,59,1,3,1,2
3984,81,1,1,1,1
3985,45,2,5,8,1
3986,65,2,1,1,1
3987,62,2,5,1,1
3988,55,2,1,1,1
3989,65,2,1,1,1
3990,21,2,5,1,1
3991,46,2,3,1,2
3992,60,2,1,1,2
3993,41,2,1,1,1
3994,28,2,5,1,1
3995,41,1,1,1,1
3996,67,2,2,1,1
3997,81,1,1,1,2
3998,25,2,1,1,2
3999,53,2,1,1,1
4000,35,2,2,6,2
4001,37,2,1,1,1
4002,46,2,1,6,1
4003,53,2,2,2,2
4004,41,2,1,1,2
4005,57,1,5,2,1
4006,41,2,1,1,2
4007,16,2,5,2,1
4008,17,2,5,1,2
4009,69,1,1,1,1
4010,70,2,2,1,2
4011,46,2,1,1,1
4012,70,1,3,1,2
4013,8,2,5,1,2
4014,56,2,4,8,1
4015,49,2,1,1,1
4016,57,1,5,1,2
4017,32,2,1,1,1
4018,3,2,5,2,1
4019,22,2,5,1,1
4020,43,2,1,1,2
4021,62,2,1,1,1
4022,47,2,1,1,1
4023,12,2,5,1,2
4024,47,2,1,1,2
4025,75,2,2,2,2
4026,20,2,5,1,1
4027,70,2,2,1,2
4028,49,2,1,1,1
4029,40,2,5,1,2
4030,77,1,3,2,1
4031,52,1,3,1,1
4032,49,2,1,1,2
4033,53,2,1,1,2
4034,38,2,5,1,2
4035,41,2,1,1,2
4036,40,1,1,2,1
4037,63,2,3,1,2
4038,71,2,1,1,2
4039,10,2,5,1,2
4040,50,2,1,1,2
4041,17,1,5,8,2
4042,10,2,5,9,2
4043,26,2,5,1,1
4044,30,2,1,1,2
4045,35,2,1,1,2
4046,51,2,1,1,2
4047,25,2,5,1,2
4048,71,2,1,1,1
4049,38,2,3,1,2
4050,54,2,1,6,2
4051,47,2,1,1,2
4052,50,2,3,1,2
4053,5,2,5,8,1
4054,14,2,5,1,2
4055,48,2,1,1,1
4056,51,2,1,1,2
4057,36,2,1,3,2
4058,53,2,1,1,2
4059,85,2,2,1,2
4060,46,2,1,6,2
4061,4,2,5,1,2
4062,41,1,1,1,1
4063,27,2,5,1,1
4064,8,2,5,1,2
4065,42,1,3,1,2
4066,20,2,5,6,1
4067,67,1,3,1,1
4068,61,2,3,1,1
4069,71,1,1,1,1
4070,12,2,5,1,2
4071,55,2,1,1,2
4072,69,2,1,1,2
4073,12,2,5,1,1
4074,59,1,1,1,2
4075,15,2,5,1,1
4076,53,2,1,1,1
4077,8,2,5,2,2
4078,48,2,1,1,2
4079,3,2,5,1,1
4080,38,2,1,8,1
4081,14,2,5,6,1
4082,33,2,3,1,2
4083,9,2,5,1,2
4084,7,2,5,1,1
4085,68,1,1,1,1
4086,13,2,5,1,2
4087,60,2,1,1,1
4088,26,2,3,1,2
4089,3,2,5,2,2
4090,40,2,1,1,1
4091,60,1,1,1,1
4092,13,2,5,1,1
4093,52,2,1,1,1
4094,21,2,5,1,1
4095,71,2,1,1,2
4096,10,2,5,1,2
4097,5,2,5,2,2
4098,11,2,5,1,2
4099,32,2,2,1,1
4100,12,2,5,1,2
4101,84,1,1,1,1
4102,50,2,3,1,2
4103,39,2,1,1,2
4104,82,1,2,1,2
4105,50,2,1,1,2
4106,6,2,5,1,2
4107,54,2,1,1,2
4108,53,2,1,1,1
4109,42,2,5,1,2
4110,31,2,1,2,1
4111,49,2,1,1,2
4112,38,2,1,9,1
4113,12,2,5,8,2
4114,11,2,5,2,1
4115,72,1,1,1,1
4116,40,2,1,1,1
4117,60,2,5,1,2
4118,11,2,5,2,2
4119,9,1,5,8,1
4120,18,2,5,1,2
4121,59,2,1,1,1
4122,22,2,5,1,1
4123,62,2,1,8,2
4124,10,2,5,1,1
4125,36,2,1,1,2
4126,68,2,4,1,1
4127,62,2,1,1,1
4128,25,2,5,1,2
4129,63,2,3,1,2
4130,56,2,3,1,1
4131,44,1,1,1,1
4132,43,2,3,1,1
4133,24,2,1,1,1
4134,40,2,1,1,1
4135,69,2,3,2,2
4136,78,2,3,1,1
4137,0,2,5,2,2
4138,24,2,5,1,2
4139,80,1,2,1,2
4140,38,2,1,1,2
4141,78,2,1,1,1
4142,33,2,5,2,2
4143,51,2,1,1,2
4144,10,2,5,2,2
4145,6,2,5,1,2
4146,65,2,1,8,1
4147,53,2,3,1,2
4148,86,1,3,1,2
4149,47,2,1,1,1
4150,54,1,1,1,2
4151,29,2,1,1,2
4152,28,2,5,1,2
4153,58,2,1,2,1
4154,8,2,5,2,1
4155,8,1,5,1,1
4156,57,2,1,1,2
4157,43,2,3,1,2
4158,66,2,1,1,2
4159,88,2,3,1,2
4160,1,2,5,9,1
4161,48,2,1,1,1
4162,42,2,3,1,1
4163,51,2,3,1,1
4164,46,2,1,1,2
4165,17,2,5,6,2
4166,63,2,1,1,1
4167,11,2,5,2,2
4168,67,2,1,1,1
4169,44,2,1,1,2
4170,1,2,5,1,1
4171,61,2,1,1,2
4172,70,1,1,1,1
4173,48,2,3,1,2
4174,75,1,2,1,2
4175,39,2,1,1,1
4176,62,2,1,1,1
4177,64,2,1,1,1
4178,63,2,1,2,1
4179,0,2,5,1,2
4180,50,2,3,1,1
4181,37,2,1,1,1
4182,3,2,5,3,2
4183,11,2,5,1,2
4184,11,2,5,1,2
4185,49,2,1,1,2
4186,9,2,5,1,1
4187,1,2,5,6,2
4188,44,2,1,1,2
4189,47,2,1,1,1
4190,26,2,1,1,1
4191,58,2,3,1,1
4192,46,2,5,1,1
4193,48,2,1,1,2
4194,17,2,5,1,2
4195,41,2,1,1,2
4196,9,2,5,8,2
4197,51,2,5,1,1
4198,19,2,5,1,2
4199,60,2,1,1,2
4200,56,2,1,1,2
4201,48,2,1,1,2
4202,36,2,1,1,2
4203,32,2,1,9,2
4204,35,2,5,1,1
4205,65,2,2,1,1
4206,55,2,1,2,2
4207,38,2,1,1,2
4208,47,2,5,1,1
4209,38,2,5,1,1
4210,7,2,5,8,2
4211,49,2,4,1,1
4212,19,2,5,1,2
4213,46,2,3,1,2
4214,17,2,5,1,1
4215,61,2,1,1,1
4216,71,2,1,1,2
4217,57,2,1,1,1
4218,49,2,1,8,1
4219,54,2,1,1,2
4220,64,2,1,1,1
4221,63,2,1,1,2
4222,20,2,5,1,1
4223,32,1,4,1,1
4224,16,2,5,1,2
4225,44,1,5,2,2
4226,28,2,1,1,2
4227,51,2,1,1,1
4228,50,2,1,1,2
4229,73,2,1,1,1
4230,57,2,1,1,1
4231,1,2,5,1,1
4232,32,2,4,1,2
4233,26,2,1,1,1
4234,24,2,1,1,2
4235,18,2,5,8,2
4236,71,2,1,1,2
4237,32,2,5,8,1
4238,41,2,3,2,2
4239,45,2,1,1,1
4240,72,1,1,1,2
4241,8,2,5,1,1
4242,53,1,1,1,2
4243,42,1,1,1,1
4244,52,1,5,1,2
4245,37,2,5,1,1
4246,26,2,1,6,1
4247,78,2,1,1,1
4248,27,2,5,1,2
4249,24,2,5,1,2
4250,70,2,1,1,1
4251,5,2,5,1,2
4252,94,1,1,1,2
4253,13,2,5,2,1
4254,8,2,5,2,2
4255,86,2,3,1,1
4256,69,1,1,1,1
4257,53,2,5,1,2
4258,76,2,1,1,2
4259,56,1,1,1,2
4260,63,1,1,1,1
4261,16,2,5,1,1
4262,21,2,5,1,2
4263,24,2,5,1,1
4264,32,2,5,1,2
4265,92,1,1,1,1
4266,43,2,1,1,2
4267,46,1,5,1,2
4268,7,2,5,2,2
4269,25,2,5,1,1
4270,17,2,5,1,1
4271,75,2,1,2,1
4272,64,2,2,1,2
4273,32,2,1,1,1
4274,27,2,1,1,1
4275,30,2,3,1,2
4276,21,2,1,1,2
4277,11,2,5,1,2
4278,9,2,5,1,1
4279,19,2,5,1,2
4280,44,2,1,6,1
4281,64,1,3,1,1
4282,83,1,2,1,1
4283,41,2,5,2,1
4284,47,2,1,1,1
4285,2,2,5,9,1
4286,51,2,1,1,2
4287,64,1,1,1,1
4288,30,2,5,1,2
4289,17,2,5,1,1
4290,20,2,5,2,2
4291,36,2,1,1,1
4292,89,1,2,1,2
4293,78,2,1,1,1
4294,57,2,3,8,2
4295,60,2,1,1,2
4296,41,2,4,1,1
4297,14,2,5,1,2
4298,6,1,5,1,2
4299,30,2,1,1,1
4300,16,2,5,1,2
4301,5,2,5,1,2
4302,68,2,2,1,2
4303,1,2,5,8,2
4304,2,2,5,1,1
4305,53,2,1,1,2
4306,21,2,5,2,1
4307,23,2,5,1,1
4308,56,2,5,2,2
4309,87,1,1,1,1
4310,73,1,1,1,1
4311,55,2,5,1,2
4312,30,2,1,1,1
4313,75,2,1,1,1
4314,9,2,5,2,1
4315,69,2,1,1,1
4316,6,2,5,1,1
4317,40,2,3,1,1
4318,3,2,5,1,2
4319,62,2,1,6,1
4320,39,2,1,1,1
4321,29,2,5,1,1
4322,2,2,5,1,2
4323,1,2,5,1,2
4324,55,2,1,1,2
4325,61,1,4,1,2
4326,43,2,5,1,2
4327,58,2,5,2,2
4328,64,2,1,2,1
4329,66,2,1,1,1
4330,54,2,1,1,1
4331,6,1,5,3,1
4332,14,2,5,2,1
4333,30,2,5,2,2
4334,43,2,1,1,2
4335,16,2,5,1,2
4336,73,2,2,6,2
4337,57,2,1,1,2
4338,10,2,5,3,2
4339,18,2,5,1,1
4340,84,1,2,1,2
4341,37,2,3,9,2
4342,50,2,3,1,2
4343,16,2,5,1,2
4344,8,2,5,1,2
4345,20,2,5,1,1
4346,45,2,3,1,2
4347,49,2,1,1,1
4348,7,2,5,2,1
4349,56,2,1,1,2
4350,41,2,5,1,1
4351,15,2,5,6,2
4352,48,1,1,1,1
4353,37,1,1,1,1
4354,18,2,5,2,1
4355,15,1,5,1,2
4356,32,2,1,1,2
4357,4,2,5,1,2
4358,57,2,3,1,2
4359,62,1,1,1,1
4360,29,2,1,1,2
4361,68,1,1,1,1
4362,64,2,3,1,1
4363,39,2,3,2,2
4364,12,2,5,1,2
4365,94,2,5,1,2
4366,41,2,5,1,2
4367,70,2,1,1,2
4368,81,2,1,1,1
4369,1,2,5,1,2
4370,61,2,1,1,2
4371,23,2,5,1,1
